PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Gender,Transported
5523_01,Earth,False,G/885/P,PSO J318.5-22,29,False,0,0,20,0,402,Rician Pearsalason,F,False
5524_01,Earth,False,F/1060/S,55 Cancri e,36,False,85,0,545,15,0,Melica Hendrys,M,True
5526_01,Earth,False,F/1061/S,TRAPPIST-1e,23,False,0,0,4,145,,Kaye Stroyledgez,F,False
5526_02,Earth,True,G/891/S,TRAPPIST-1e,64,False,0,0,0,0,0,Eleah Stroyledgez,M,True
5527_01,Earth,False,G/886/P,TRAPPIST-1e,19,False,1,1,,0,1755,Pamiea Dickman,F,False
5527_02,Earth,True,G/886/P,55 Cancri e,1,False,0,0,0,0,0,Bellee Dickman,M,False
5527_03,Earth,True,G/886/P,TRAPPIST-1e,49,False,,0,0,0,0,,,False
5527_04,Earth,True,G/886/P,55 Cancri e,0,False,0,0,0,0,0,Almara Dickman,M,True
5528_01,Earth,False,F/1143/P,TRAPPIST-1e,18,False,0,288,35,0,435,Hanna Peckerson,F,False
5529_01,Europa,False,C/174/P,55 Cancri e,39,False,5645,132,0,1,1814,Sabi Unfile,M,False
5530_01,Mars,False,E/347/P,TRAPPIST-1e,37,False,10,20,868,115,0,Eerch Mesty,F,False
5530_02,Mars,True,F/1144/P,TRAPPIST-1e,44,False,0,0,0,0,0,Mondax Mesty,M,True
5531_01,Mars,False,F/1145/P,PSO J318.5-22,43,False,817,0,617,0,0,Ste Brity,F,False
5531_02,Mars,True,F/1145/P,TRAPPIST-1e,33,False,0,0,0,0,0,Gut Brity,M,True
5535_01,Earth,False,G/893/S,TRAPPIST-1e,20,,41,222,0,43,601,Nichad Arner,F,True
5535_02,Earth,False,G/893/S,TRAPPIST-1e,0,False,0,0,0,0,0,Meline Arner,M,True
5535_03,Earth,False,G/893/S,55 Cancri e,4,False,0,0,0,0,0,Blanie Arner,F,True
5536_01,Mars,True,F/1062/S,TRAPPIST-1e,20,False,0,0,0,0,0,Walles Pure,M,True
5537_01,Mars,False,F/1063/S,TRAPPIST-1e,50,,690,0,30,762,428,Herms Bancy,F,False
5538_01,Mars,True,F/1146/P,TRAPPIST-1e,47,False,0,0,0,0,0,Diedow Gele,M,True
5538_02,Mars,True,F/1146/P,TRAPPIST-1e,17,False,0,0,0,0,0,Hocks Gele,F,True
5539_01,Europa,False,B/187/P,TRAPPIST-1e,26,False,0,1583,0,232,8040,Tarf Officled,M,False
5540_01,Earth,False,E/360/S,TRAPPIST-1e,21,False,39,360,0,,0,Berly Andackson,F,True
5541_01,Mars,True,F/1147/P,TRAPPIST-1e,20,False,0,0,0,0,,Cornys Kra,M,True
5543_01,Europa,True,C/175/P,TRAPPIST-1e,26,False,0,0,0,0,0,Hekaton Platch,F,True
5544_01,Mars,False,F/1149/P,TRAPPIST-1e,,True,1565,0,0,0,145,Minnys Stité,M,False
5545_01,Earth,False,G/894/S,PSO J318.5-22,34,False,0,0,693,3,77,Ernice Rigginsen,F,True
5545_02,Earth,True,G/894/S,TRAPPIST-1e,11,False,0,0,0,0,0,Sall Rigginsen,M,True
5545_03,Earth,True,G/894/S,TRAPPIST-1e,0,False,0,0,0,0,0,Nance Rigginsen,F,True
5546_01,Europa,False,D/176/P,55 Cancri e,28,False,550,5203,0,2244,1624,Wasatan Brathful,M,False
5550_01,Earth,False,G/895/S,TRAPPIST-1e,33,False,127,745,9,0,0,Robyna Poperez,F,True
5551_01,Earth,True,G/888/P,TRAPPIST-1e,22,False,0,0,0,0,0,Rayley Foledges,M,True
5552_01,Mars,,F/1150/P,TRAPPIST-1e,28,False,0,0,0,0,0,Skix Potie,F,False
5552_02,Mars,True,F/1150/P,TRAPPIST-1e,11,False,0,0,0,0,0,Oatch Potie,M,True
5552_03,Mars,False,F/1150/P,TRAPPIST-1e,60,False,51,10,754,1412,137,Chonk Potie,F,False
5555_01,,False,G/896/S,,43,,1,0,213,7,701,Winia Blanglison,M,True
5556_01,Earth,False,E/361/S,TRAPPIST-1e,27,False,0,1,667,897,43,Jona Hanner,F,False
5557_01,Earth,True,G/890/P,TRAPPIST-1e,37,False,0,0,0,0,0,Jerek Mathison,M,True
5559_01,Earth,True,G/897/S,55 Cancri e,23,False,0,0,0,0,0,,,True
5560_01,Mars,False,D/168/S,TRAPPIST-1e,57,False,1696,0,1006,0,27,Tyog Birte,M,False
5561_01,Europa,True,A/51/P,TRAPPIST-1e,29,False,0,0,0,0,0,Diskeh Fueling,F,True
5561_02,Europa,False,A/51/P,TRAPPIST-1e,28,False,0,175,0,214,7461,Cellus Fueling,M,False
5561_03,Europa,False,A/51/P,TRAPPIST-1e,42,False,0,890,2929,352,4898,Gluinol Fueling,F,False
5561_04,Europa,False,A/51/P,TRAPPIST-1e,43,False,7,494,2473,443,71,Ankab Fueling,M,False
5563_01,Europa,True,C/176/P,TRAPPIST-1e,26,False,0,0,0,0,0,Maham Cattyried,F,True
5566_01,Europa,False,E/349/P,55 Cancri e,72,False,2445,3023,0,704,20,Gluinon Gloyanthy,M,False
5568_01,Europa,False,B/188/P,TRAPPIST-1e,49,False,0,3991,298,289,2740,Winons Covetive,F,False
5568_02,Europa,True,B/188/P,55 Cancri e,29,True,0,0,0,0,0,Merabik Covetive,M,True
5569_01,Earth,True,G/891/P,TRAPPIST-1e,18,False,0,0,0,0,0,Brance Mcfarleys,F,False
5571_01,Earth,False,G/900/S,55 Cancri e,26,False,0,406,0,0,503,Delley Nichoan,M,True
5572_01,Mars,True,F/1153/P,55 Cancri e,19,False,0,0,0,0,0,Gicket Pane,F,True
5573_01,Earth,False,F/1154/P,55 Cancri e,18,False,749,0,74,0,0,Mariel Gilleranks,M,False
5574_01,Earth,False,F/1155/P,55 Cancri e,14,False,714,237,0,587,1,Dorah Polliamposs,F,False
5575_01,Mars,False,F/1156/P,TRAPPIST-1e,44,False,583,0,222,0,1560,Bares Nacke,M,False
5575_02,Mars,True,F/1156/P,TRAPPIST-1e,34,False,0,0,0,0,0,Heers Nacke,F,True
5578_01,Earth,True,G/892/P,55 Cancri e,18,False,0,0,0,0,0,Verney Gainebergan,M,True
5580_01,Earth,True,G/902/S,PSO J318.5-22,36,False,0,0,0,0,0,Anae Vaught,F,True
5581_01,Europa,True,B/212/S,55 Cancri e,27,False,0,0,0,0,,Alpha Frolestty,M,True
5582_01,Earth,False,G/893/P,TRAPPIST-1e,35,,753,335,1,348,0,Patoya Hersons,F,False
5583_01,Europa,False,D/170/S,TRAPPIST-1e,52,False,5,3514,31,601,13,Taura Inghtal,M,True
5585_01,Earth,False,G/894/P,PSO J318.5-22,22,False,688,5,80,0,0,Vanez Popelazquez,F,False
5585_02,Earth,False,F/1158/P,TRAPPIST-1e,34,False,245,0,542,0,19,Velyne Popelazquez,M,True
5586_01,Earth,False,G/895/P,PSO J318.5-22,37,False,0,0,6,746,1,Elanda Reyersendry,F,False
5587_01,Earth,False,F/1159/P,55 Cancri e,22,False,654,2,83,0,0,Dianie Deckerson,M,False
5589_01,Earth,False,F/1160/P,TRAPPIST-1e,26,False,0,786,0,11,83,Fayen Hermanapp,F,True
5591_01,Earth,False,E/363/S,55 Cancri e,14,False,590,9,0,0,192,Elene Ewiseston,M,False
5592_01,Mars,True,F/1161/P,55 Cancri e,53,False,0,0,0,0,0,Wheard Quith,F,True
5594_01,Earth,False,F/1163/P,TRAPPIST-1e,17,False,0,823,0,1168,14,Verney Lewinton,M,False
5595_01,Earth,False,F/1067/S,TRAPPIST-1e,30,False,0,1,0,870,0,Sonard Craftstens,F,False
5596_01,Europa,False,D/179/P,TRAPPIST-1e,65,False,0,722,302,103,2659,Mothab Sorbitter,M,False
5598_01,Earth,False,G/903/S,,19,False,0,0,500,2,208,Lulah Thony,F,True
5599_01,Europa,False,E/364/S,55 Cancri e,36,,380,686,0,295,1247,Saxino Caming,M,False
5601_01,Earth,True,G/904/S,TRAPPIST-1e,3,False,0,0,0,0,0,Bertle Vandan,F,True
5601_02,Earth,False,G/904/S,TRAPPIST-1e,6,False,0,0,0,0,0,Fery Vandan,M,True
5601_03,Earth,False,,55 Cancri e,4,False,0,0,0,0,0,Jacque Vandan,F,True
5601_04,Earth,False,F/1069/S,TRAPPIST-1e,21,False,958,1668,82,0,78,Vanney Vandan,M,True
5601_05,Earth,True,G/904/S,55 Cancri e,8,False,0,0,0,0,0,Maya Vandan,F,True
5602_01,Europa,True,B/190/P,TRAPPIST-1e,35,False,0,0,0,0,0,Castab Sedece,M,True
5602_02,Europa,False,B/190/P,55 Cancri e,18,False,0,3268,0,436,342,Hadirk Sedece,F,True
5603_01,,False,E/365/S,TRAPPIST-1e,34,False,170,1256,0,3926,7121,Kocha Cluitty,M,False
5606_01,Europa,True,B/213/S,55 Cancri e,45,False,0,0,0,0,0,Algor Paterpad,F,True
5606_02,Europa,False,B/213/S,TRAPPIST-1e,31,False,0,1219,7,104,1082,Brab Dectory,M,True
5608_01,Earth,False,F/1164/P,TRAPPIST-1e,14,False,30,757,115,0,0,Son Mclainez,F,True
5609_01,Earth,False,G/897/P,TRAPPIST-1e,23,False,765,5,0,0,0,Breney Russon,M,False
5610_01,Europa,True,B/214/S,TRAPPIST-1e,61,False,0,0,0,0,0,Tach Dicely,F,True
5610_02,Europa,False,B/214/S,55 Cancri e,54,True,0,7996,0,4549,10206,Atinon Dicely,M,False
5611_01,Europa,True,D/171/S,TRAPPIST-1e,28,False,0,0,0,0,0,Medion Clutchor,F,True
5611_02,Europa,False,D/171/S,TRAPPIST-1e,46,False,0,3477,0,1,5543,Grum Clutchor,M,False
5613_01,Earth,False,F/1072/S,TRAPPIST-1e,32,False,125,874,0,180,1,Leene Hardonald,F,True
5614_01,Earth,True,G/906/S,55 Cancri e,49,False,0,0,0,0,0,Tyrony Coolerson,M,True
5615_01,Earth,True,G/907/S,55 Cancri e,20,False,0,0,0,0,0,Tine Wardendez,F,True
5616_01,Earth,False,F/1073/S,PSO J318.5-22,25,False,458,240,0,239,0,Yolace Fryersonis,M,True
5618_01,Earth,False,F/1075/S,TRAPPIST-1e,19,False,0,785,0,0,19,Jenn Lynnerett,F,True
5619_01,Earth,True,G/908/S,55 Cancri e,28,False,0,0,0,0,0,Gordo Freder,M,True
5622_01,Earth,False,F/1076/S,TRAPPIST-1e,68,False,0,0,970,0,0,Jenn Nolds,F,True
5623_01,Earth,True,G/898/P,TRAPPIST-1e,16,False,0,0,0,0,0,Helly Gouldensen,M,True
5625_01,Mars,True,E/352/P,TRAPPIST-1e,19,False,0,0,0,0,0,Trise Cart,F,False
5625_02,Mars,,E/352/P,PSO J318.5-22,49,False,0,0,0,0,0,Cros Nane,M,False
5625_03,Mars,False,E/352/P,TRAPPIST-1e,15,False,890,9,0,1250,57,Ming Cart,F,False
5625_04,Mars,True,E/352/P,TRAPPIST-1e,26,False,0,0,0,0,0,Tops Cart,M,True
5625_05,Mars,False,E/352/P,TRAPPIST-1e,22,False,804,0,378,0,0,,,False
5626_01,Earth,True,G/911/S,PSO J318.5-22,23,False,0,0,0,0,0,Fayen Vinston,M,True
5627_01,Earth,False,G/899/P,TRAPPIST-1e,31,False,0,0,0,0,0,Nelsie Stanters,F,False
5628_01,Earth,True,G/900/P,TRAPPIST-1e,27,False,0,0,0,0,0,Ebonya Potthews,M,False
5629_01,Earth,True,G/901/P,TRAPPIST-1e,28,False,0,,0,0,0,Jaye Sterson,F,True
5631_01,Earth,False,F/1166/P,TRAPPIST-1e,20,False,47,0,0,0,2711,Bel Boltond,M,False
5637_01,Earth,False,F/1168/P,TRAPPIST-1e,43,False,1,8,0,0,715,Sonard Simson,F,False
5639_01,Earth,False,G/913/S,TRAPPIST-1e,22,False,19,9,0,0,594,Bel Ewins,M,True
5640_01,Europa,True,E/368/S,TRAPPIST-1e,27,False,0,0,0,0,0,Kaffias Rinicapead,F,True
5642_01,Europa,True,B/216/S,,35,False,0,0,0,0,0,Geonkaa Supred,M,True
5642_02,Europa,True,,55 Cancri e,37,False,0,0,0,0,0,Isoton Supred,F,True
5643_01,Mars,False,F/1077/S,TRAPPIST-1e,24,False,158,0,1594,1,0,Latsts Karte,M,True
5643_02,Mars,False,F/1077/S,55 Cancri e,18,False,2803,0,17,0,0,,,False
5643_03,Mars,False,F/1077/S,TRAPPIST-1e,15,False,643,0,45,0,10,Eaturs Karte,M,False
5644_01,Mars,False,F/1169/P,TRAPPIST-1e,28,False,1909,0,0,0,6,Gut Hake,F,False
5645_01,Earth,False,F/1078/S,TRAPPIST-1e,24,False,0,117,2134,0,0,Olly Wagnerray,M,True
5646_01,Mars,True,F/1079/S,55 Cancri e,39,False,0,0,0,0,0,,,True
5647_01,Europa,True,C/178/P,TRAPPIST-1e,35,False,0,,0,0,,Dyonevi Matoltuble,M,True
5647_02,Europa,False,C/178/P,55 Cancri e,52,False,0,1425,31,0,1320,Chabih Matoltuble,F,True
5647_03,Europa,False,C/178/P,TRAPPIST-1e,48,False,0,,0,2851,1478,Majoram Tachor,M,False
5648_01,Europa,False,C/179/P,55 Cancri e,27,False,332,918,0,5,4817,Edaruma Braned,F,False
5648_02,Europa,False,C/179/P,55 Cancri e,50,False,0,103,0,240,8221,Unukath Braned,M,False
5650_01,Earth,False,G/902/P,TRAPPIST-1e,24,False,56,22,285,1453,0,Elsane Coopezmaney,F,False
5651_01,Earth,False,G/915/S,PSO J318.5-22,26,False,807,0,0,0,40,Kentha Franton,M,True
5652_01,Earth,False,F/1171/P,TRAPPIST-1e,24,False,215,0,0,0,350,Erice Franchaney,F,False
5653_01,Earth,True,G/903/P,TRAPPIST-1e,15,False,0,0,0,0,0,Hanne Wardendez,M,False
5655_01,Earth,False,F/1172/P,PSO J318.5-22,42,False,1188,39,3,3,0,Laude Browlerson,F,False
5659_01,Earth,False,F/1175/P,TRAPPIST-1e,51,False,0,0,0,0,880,Letta Alberts,M,False
5661_01,Earth,False,E/355/P,PSO J318.5-22,43,False,635,53,0,3,0,Elany Ellahan,F,True
5661_02,Earth,True,G/905/P,55 Cancri e,31,False,0,0,0,0,0,Vane Ellahan,M,False
5662_01,Earth,True,G/916/S,TRAPPIST-1e,14,False,0,0,0,0,0,Alendy Wolferguson,F,True
5662_02,Earth,False,F/1080/S,TRAPPIST-1e,31,False,13,0,0,679,0,Karia Wolferguson,M,False
5663_01,Europa,False,A/71/S,TRAPPIST-1e,33,False,0,1513,5,63,144,Alsuud Ressing,F,True
5667_01,Earth,False,G/906/P,55 Cancri e,21,False,0,496,0,3867,30,Moniey Combson,M,False
5671_01,Earth,False,G/907/P,TRAPPIST-1e,13,False,56,1706,15,0,23,Berly Acobsond,F,False
5673_01,Earth,False,F/1083/S,TRAPPIST-1e,29,False,286,545,,0,0,Pattin Bradlerson,M,True
5674_01,Europa,False,B/217/S,TRAPPIST-1e,22,False,0,11594,0,10247,1,Alrain Unsible,F,False
5677_01,Mars,False,E/357/P,TRAPPIST-1e,22,False,1035,0,264,0,0,Hoces Fisun,M,False
5679_01,Earth,True,G/920/S,PSO J318.5-22,18,False,0,0,0,0,0,Loise Casonston,F,True
5679_02,Earth,True,G/920/S,55 Cancri e,35,False,0,0,0,0,0,Shelle Casonston,M,True
5679_03,Earth,True,G/920/S,TRAPPIST-1e,20,False,0,0,0,0,0,Jennya Casonston,F,True
5680_01,Earth,False,E/359/P,TRAPPIST-1e,18,False,0,0,1609,0,0,Ryanne Blanglison,M,True
5681_01,Earth,True,G/921/S,TRAPPIST-1e,66,False,0,0,0,0,0,Jodip Ellson,F,True
5684_01,,True,B/218/S,TRAPPIST-1e,33,False,0,0,0,0,0,Zaninon Busive,M,True
5684_02,Europa,True,B/218/S,55 Cancri e,48,False,0,0,0,0,0,Azhah Busive,F,True
5684_03,Europa,False,B/218/S,55 Cancri e,38,False,0,1198,48,278,1244,Genubik Busive,M,False
5684_04,Europa,True,B/218/S,TRAPPIST-1e,62,False,0,0,0,0,0,Okulus Folhal,F,True
5685_01,Earth,True,G/910/P,TRAPPIST-1e,19,False,0,0,0,0,0,Ianne Bryants,M,False
5686_01,Mars,False,,55 Cancri e,44,False,2267,0,107,0,0,Lix Cry,F,False
5686_02,Mars,False,D/180/P,55 Cancri e,25,False,1410,123,26,9,812,Pil Cry,M,False
5687_01,Earth,False,F/1179/P,TRAPPIST-1e,15,False,348,1627,0,0,0,Erie Mccarry,F,False
5688_01,Earth,False,F/1084/S,TRAPPIST-1e,20,False,12,177,1110,0,0,Isaacy Newtontoss,M,True
5689_01,Earth,False,F/1180/P,TRAPPIST-1e,34,False,233,0,0,1054,156,Raceky Scotterkins,F,False
5692_01,Mars,False,E/360/P,TRAPPIST-1e,23,False,821,0,863,664,0,Mele Madan,M,False
5693_01,Earth,False,F/1087/S,TRAPPIST-1e,45,False,0,0,2332,84,0,Hellia Blacks,F,True
5695_01,Earth,True,G/922/S,TRAPPIST-1e,39,False,0,0,0,0,0,Brene Collinson,M,True
5696_01,Earth,True,G/911/P,PSO J318.5-22,33,False,0,0,0,0,0,Janney Mcgoway,F,True
5698_01,Earth,False,F/1088/S,TRAPPIST-1e,14,False,0,0,325,247,305,Natha Mulley,M,False
5698_02,Earth,False,G/923/S,TRAPPIST-1e,26,False,178,0,3,0,704,,,True
5700_01,Earth,True,G/924/S,TRAPPIST-1e,47,False,0,0,0,0,0,Coreen Ricks,M,True
5701_01,Mars,True,D/173/S,TRAPPIST-1e,,False,0,0,0,0,0,Caper Fincy,F,True
5702_01,Earth,True,G/912/P,55 Cancri e,28,False,0,0,0,0,0,Katiey Estron,M,True
5704_01,Earth,True,G/913/P,TRAPPIST-1e,22,False,0,0,,0,0,Melara Callowery,F,True
5705_01,Earth,True,G/925/S,TRAPPIST-1e,17,False,0,0,0,0,0,Letty Chanan,M,True
5706_01,Earth,False,F/1090/S,TRAPPIST-1e,16,False,0,458,725,0,0,Norahe Kerrealds,F,True
5706_02,Earth,False,G/926/S,TRAPPIST-1e,9,False,0,0,0,0,,Tricki Marshopper,M,True
5707_01,Earth,False,F/1091/S,TRAPPIST-1e,15,False,0,0,973,29,0,Emmax Alvasquez,F,True
5709_01,Europa,False,C/215/S,TRAPPIST-1e,33,False,0,4372,0,4103,0,Asellum Amblereld,M,True
5710_01,Earth,False,F/1092/S,TRAPPIST-1e,61,False,0,166,1080,0,16,Jeanie Sterson,F,True
5711_01,Earth,False,F/1183/P,TRAPPIST-1e,19,False,,0,0,692,164,Daryla Mullericer,M,False
5712_01,Europa,True,E/371/S,TRAPPIST-1e,61,False,0,0,0,0,0,Dabik Mostedry,F,True
5713_01,Earth,False,G/915/P,TRAPPIST-1e,42,False,0,29,317,434,45,Lawren Blangibson,M,True
5714_01,Earth,False,G/916/P,TRAPPIST-1e,4,False,0,0,0,0,0,Katen Farleyatton,F,False
5714_02,Earth,False,G/916/P,TRAPPIST-1e,12,False,0,0,0,0,0,Rayle Farleyatton,M,True
5714_03,Earth,False,G/916/P,TRAPPIST-1e,0,,0,0,0,0,0,Bobina Hamcmahon,F,True
5714_04,Earth,True,G/916/P,TRAPPIST-1e,19,False,0,0,0,0,0,Sanda Hamcmahon,M,True
5714_05,Earth,True,G/916/P,TRAPPIST-1e,,False,0,0,0,0,0,Robyna Hamcmahon,F,True
5716_01,Earth,False,F/1093/S,PSO J318.5-22,29,False,0,173,0,0,1155,Gabrin Jimes,M,True
5717_01,Earth,False,G/917/P,TRAPPIST-1e,59,False,0,664,0,144,141,Wardan Fowles,F,True
5718_01,Earth,True,G/927/S,TRAPPIST-1e,20,False,0,0,0,0,0,Racyle Kaney,M,True
5719_01,Earth,False,G/918/P,TRAPPIST-1e,70,False,390,0,0,0,518,Ireen Tranciams,F,True
5719_02,Earth,True,G/918/P,TRAPPIST-1e,3,False,0,0,0,0,0,Min Tranciams,M,False
5721_01,Europa,True,B/219/S,TRAPPIST-1e,37,False,0,0,0,0,0,Giedia Mostedry,F,True
5721_02,Europa,False,B/219/S,TRAPPIST-1e,58,False,0,1975,598,7,3726,Scellus Mostedry,M,False
5722_01,Earth,False,G/928/S,TRAPPIST-1e,44,False,69,0,17,176,2105,Joyces Ington,F,False
5723_01,Mars,True,E/372/S,TRAPPIST-1e,24,False,0,0,0,0,0,Quakes Puff,M,False
5724_01,Earth,True,G/919/P,PSO J318.5-22,20,False,0,0,0,0,0,Eduard Sweenez,F,True
5725_01,Earth,False,F/1094/S,TRAPPIST-1e,24,False,156,0,364,489,383,Clindy Joycerton,M,True
5726_01,Europa,True,B/192/P,55 Cancri e,27,False,0,0,,0,0,Bottom Dindeng,F,True
5727_01,Earth,False,G/920/P,55 Cancri e,28,False,0,0,0,711,0,Kenny Santin,M,False
5728_01,Earth,False,F/1185/P,TRAPPIST-1e,24,False,0,217,0,77,510,Jodia Wolferguson,F,False
5729_01,Mars,True,F/1186/P,TRAPPIST-1e,29,False,0,0,0,0,0,Honjay Merie,M,True
5730_01,Earth,False,F/1187/P,TRAPPIST-1e,25,False,2029,1,0,0,121,Karlen Moodman,F,False
5732_01,Earth,False,G/921/P,TRAPPIST-1e,20,False,0,0,53,2,754,Brancy Ocherman,M,False
5733_01,Earth,False,G/922/P,55 Cancri e,34,False,0,1745,6,5,37,Billia Kerrealds,F,True
5733_02,Earth,False,F/1188/P,,28,False,0,0,0,1191,109,Tricky Buckeelez,M,False
5735_01,Earth,True,E/362/P,TRAPPIST-1e,,False,0,0,0,0,0,Myrace Peterstarks,F,True
5736_01,Earth,,F/1189/P,TRAPPIST-1e,23,False,1,,1,0,618,Ton Maynardner,M,False
5737_01,Europa,False,C/216/S,TRAPPIST-1e,39,False,0,11856,13,39,3,Mintard Inicont,F,True
5737_02,Europa,False,C/216/S,TRAPPIST-1e,35,False,0,7636,0,353,705,Lesaton Inicont,M,True
5738_01,Earth,True,G/929/S,TRAPPIST-1e,18,False,0,0,0,0,0,Ritany Morelly,F,True
5739_01,Earth,True,G/930/S,TRAPPIST-1e,20,False,0,0,0,0,0,Courta Cleminglas,M,True
5740_01,Europa,False,A/52/P,TRAPPIST-1e,42,False,0,16,0,144,7492,Minopus Cattle,F,False
5740_02,Europa,False,A/52/P,55 Cancri e,32,False,70,764,724,547,1297,Unukath Alaxed,M,False
5742_01,Earth,False,F/1096/S,55 Cancri e,50,False,57,29,0,0,643,Ger Rigginsen,F,False
5744_01,Earth,False,G/931/S,TRAPPIST-1e,23,False,0,37,859,9,1,Felice Hinglendez,M,True
5746_01,Earth,False,G/932/S,TRAPPIST-1e,19,False,0,,0,5381,139,Rica Vandan,F,False
5747_01,Earth,False,F/1192/P,TRAPPIST-1e,29,False,715,47,0,0,0,Troya Hallahaney,M,False
5748_01,Europa,False,A/53/P,TRAPPIST-1e,35,True,247,436,459,1,1984,Sterfik Gealloyalt,F,False
5750_01,Earth,False,E/363/P,TRAPPIST-1e,18,False,0,625,0,0,356,Herina Parklaney,M,False
5751_01,Earth,False,G/924/P,PSO J318.5-22,24,False,160,20,39,552,1,,,False
5755_01,Earth,False,G/933/S,TRAPPIST-1e,23,False,88,0,586,0,0,Loreen Cardner,M,True
5756_01,Earth,False,F/1194/P,TRAPPIST-1e,51,False,542,0,360,0,0,Card Dicksons,F,False
5756_02,Earth,False,F/1194/P,TRAPPIST-1e,42,False,439,0,0,0,254,Billia Briggston,M,False
5756_03,Earth,False,F/1194/P,PSO J318.5-22,19,False,5,0,0,716,0,Inerry Briggston,F,False
5756_04,Earth,,F/1194/P,TRAPPIST-1e,23,False,0,0,0,0,0,,,False
5756_05,Earth,True,F/1194/P,TRAPPIST-1e,19,False,0,0,0,,0,Fery Briggston,F,True
5756_06,Earth,False,F/1194/P,PSO J318.5-22,22,False,158,0,476,0,26,Karena Briggston,M,False
5756_07,Earth,False,,TRAPPIST-1e,25,False,12,6,2817,342,0,Shanie Garden,F,False
5756_08,Earth,False,F/1194/P,PSO J318.5-22,31,False,11,0,0,1912,1120,Wenise Briggston,M,False
5757_01,Earth,False,F/1195/P,TRAPPIST-1e,23,False,0,0,0,558,1,Dianya Salin,F,False
5758_01,Earth,True,G/934/S,TRAPPIST-1e,22,False,0,0,0,0,0,Heidie Mcguirez,M,True
5761_01,Europa,True,B/220/S,TRAPPIST-1e,55,False,0,0,0,0,0,Weino Icablebat,F,True
5763_01,Earth,False,F/1099/S,TRAPPIST-1e,40,False,0,0,56,1,642,Andan Alentonway,M,False
5763_02,Earth,False,F/1099/S,TRAPPIST-1e,24,False,,0,0,838,193,Erick Alentonway,F,False
5764_01,Earth,False,F/1100/S,TRAPPIST-1e,25,False,0,0,1037,8,1,Shery Nolds,M,True
5765_01,Europa,False,C/181/P,TRAPPIST-1e,42,False,0,1871,0,570,199,Altairk Heermy,F,False
5767_01,Earth,True,G/936/S,PSO J318.5-22,33,False,0,0,0,0,0,Jonaye Josesh,M,True
5768_01,Europa,True,B/193/P,TRAPPIST-1e,54,False,0,0,0,0,0,Gatrino Cattle,F,True
5768_02,Europa,True,B/193/P,55 Cancri e,22,False,0,0,0,0,0,Izarfik Cattle,M,True
5769_01,Europa,True,B/194/P,TRAPPIST-1e,22,False,0,0,0,0,0,Menkard Oppont,F,True
5769_02,Europa,True,B/194/P,55 Cancri e,19,False,0,0,0,0,0,Muonon Oppont,M,True
5771_01,Earth,False,G/937/S,TRAPPIST-1e,47,False,0,868,0,4,,Sanda Fielson,F,True
5772_01,Mars,False,F/1197/P,55 Cancri e,23,False,610,858,75,1358,0,Vuls Sidne,M,False
5773_01,Europa,True,C/217/S,55 Cancri e,61,False,0,0,0,0,0,Bosonan Sciatberit,F,True
5776_01,Earth,False,F/1102/S,TRAPPIST-1e,21,False,0,128,209,4,383,Luise Saundez,M,False
5777_01,Earth,,F/1199/P,PSO J318.5-22,46,,559,25,,22,765,Katen River,F,False
5778_01,Earth,False,G/926/P,TRAPPIST-1e,36,False,0,0,0,0,907,Verney Pernard,M,False
5779_01,Earth,False,G/938/S,TRAPPIST-1e,15,False,0,706,0,,0,Glene Simsey,F,True
5780_01,Europa,False,B/195/P,TRAPPIST-1e,33,False,2233,6408,,23,273,Genif Ousious,M,True
5780_02,Europa,True,B/195/P,TRAPPIST-1e,35,False,0,0,0,0,0,Hallux Ousious,F,True
5780_03,Europa,True,B/195/P,55 Cancri e,21,False,0,0,0,0,0,Betenar Ousious,M,True
5781_01,Earth,False,F/1200/P,55 Cancri e,21,False,0,0,0,1,594,Nichad Harley,F,False
5783_01,Earth,False,F/1201/P,55 Cancri e,43,False,0,1197,0,223,1,Alendy Scottuez,M,True
5785_01,Earth,False,F/1104/S,PSO J318.5-22,34,False,571,0,0,0,0,Dwin Mcgoway,F,False
5786_01,Earth,False,G/928/P,PSO J318.5-22,47,False,14,3,0,1720,0,Alfrey Sarios,M,False
5788_01,Mars,False,F/1105/S,TRAPPIST-1e,27,False,850,0,681,1,0,Ves Birte,F,True
5790_01,Europa,False,C/218/S,TRAPPIST-1e,46,False,0,1068,945,2587,811,Markard Distured,M,False
5791_01,Earth,False,G/941/S,,46,False,183,7,637,182,5,Earlie Sancasey,F,True
5792_01,Europa,False,B/196/P,55 Cancri e,40,False,0,3338,0,6344,199,Eltares Subwor,M,False
5793_01,Europa,True,E/375/S,55 Cancri e,59,False,0,0,0,0,0,Dhenah Gloyanthy,F,True
5794_01,Europa,False,D/182/P,TRAPPIST-1e,45,False,0,1202,149,1472,3379,Winopus Shoeweely,M,False
5795_01,Earth,False,F/1106/S,PSO J318.5-22,19,False,0,95,595,0,0,Evey Hodes,F,True
5796_01,Mars,False,F/1107/S,TRAPPIST-1e,32,False,6769,0,,113,1,Grog Pre,M,False
5799_01,,True,F/1108/S,55 Cancri e,39,False,0,0,0,0,0,Cruts Cres,F,True
5800_01,Earth,False,F/1203/P,,40,False,661,0,830,0,6,Belly Llobsoney,M,False
